Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,52,IPFM - Intimate partner or family member
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims,-,Female,CTS,Count,2017,63,
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,41,IPFM - Intimate partner or family member
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims,-,Female,CTS,Count,2018,84,
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,54,IPFM - Intimate partner or family member
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims,-,Female,CTS,Count,2019,68,
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,49,IPFM - Intimate partner or family member
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,External,Count,2019,35,IP - Intimate partner
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims,-,Female,CTS,Count,2020,74,
Oceania,Australia and New Zealand,Australia,AUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,52,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1990,39,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1991,46,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1992,42,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1993,34,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1994,52,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1995,38,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1996,50,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1997,37,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1998,33,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,1999,31,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2000,53,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2001,41,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2002,37,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2003,23,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2004,31,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2005,39,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2005,24,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,28,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2006,29,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,19,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2007,24,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,18,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2008,29,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,26,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,MD,Count,2009,28,
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2010,30,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,24,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2011,35,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,35,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2012,38,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,26,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2013,30,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,22,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2014,23,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,16,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2015,17,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,14,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2016,31,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,23,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2017,37,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,29,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2018,44,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,31,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,21,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,CTS,Count,2019,40,
Europe,Western Europe,Austria,AUT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,Covid-19,Count,2020,27,IPFM - Intimate partner or family member
Europe,Western Europe,Austria,AUT,Homicide: # of victims,-,Female,Covid-19,Count,2020,37,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2010,62,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,17,IPFM - Intimate partner or family member
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2012,58,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,6,IPFM - Intimate partner or family member
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,4,IP - Intimate partner
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2013,70,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,0,IP - Intimate partner
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2014,87,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,GSH Revision,Count,2015,73,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2016,88,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2017,77,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,39,IPFM - Intimate partner or family member
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2018,66,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,38,IPFM - Intimate partner or family member
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,31,IPFM - Intimate partner or family member
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2019,61,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims,-,Female,CTS,Count,2020,79,
Asia,Western Asia,Azerbaijan,AZE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,39,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,1993,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,1994,5,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,1995,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,1996,7,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,1997,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,2000,16,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,2001,5,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,2002,12,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,2003,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,MD,Count,2004,2,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2005,8,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2005,4,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2006,5,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,2,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2007,8,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,3,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2008,7,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,2,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2009,10,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,2,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2010,14,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,7,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2011,16,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,3,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2012,10,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,0,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,6,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2014,11,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,3,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,3,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2015,16,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,8,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,4,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,1,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2016,7,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,0,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,1,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,3,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2017,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,2,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,0,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,CTS,Count,2018,3,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,5,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,5,IP - Intimate partner
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,NP,Count,2019,6,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims,-,Female,Covid-19,Count,2020,11,
Americas,Latin America and the Caribbean,Bahamas,BHS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,Covid-19,Count,2020,2,IP - Intimate partner
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2010,1,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2011,0,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2012,1,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2013,2,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2014,0,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2015,0,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2016,3,
Asia,Western Asia,Bahrain,BHR,Homicide: # of victims,-,Female,SDG,Count,2017,1,
