Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2013,1.19,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,Count,2014,13,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2014,0.91,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,Count,2014,104,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2014,7.06,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2014,117,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2014,4.04,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2014,22,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2014,0.76,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2014,6,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2014,0.21,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2014,12,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2014,0.82,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,10,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2014,0.7,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,64,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,2.21,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2015,10,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2015,0.68,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,10,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2015,0.7,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2015,11,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2015,0.38,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2015,2,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2015,0.14,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,9,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2015,0.63,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2015,20,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2015,0.69,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2015,16,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2015,1.13,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2015,48,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2015,3.26,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2016,79,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2016,2.74,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2016,20,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2016,0.69,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2016,2,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2016,0.14,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,8,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2016,0.57,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2016,5,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2016,0.34,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,15,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2016,1.06,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2016,10,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2016,0.35,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2016,17,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2016,1.2,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2016,62,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2016,4.22,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2017,58,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2017,2.01,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2017,14,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2017,0.49,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2017,7,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2017,0.24,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2017,2,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2017,0.14,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,5,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2017,0.35,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2017,3,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2017,0.2,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,11,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2017,0.78,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2017,13,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2017,0.92,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2017,45,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2017,3.06,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2018,23,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2018,0.8,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2018,7,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2018,0.24,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2018,3,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2018,0.2,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,4,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2018,0.28,IP - Intimate partner
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2018,15,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2018,1.06,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2018,51,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2018,3.47,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),NSO,Count,2018,66,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2018,2.29,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2019,17,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2019,0.59,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2019,5,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2019,0.34,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,12,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2019,0.85,IPFM - Intimate partner or family member
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,Count,2019,13,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2019,0.92,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,Count,2019,52,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2019,3.55,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2019,65,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2019,2.26,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,Covid-19,Count,2020,52,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,Covid-19,"Rate per  100,000 population",2020,3.55,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,Covid-19,Count,2020,9,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,Covid-19,"Rate per  100,000 population",2020,0.64,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),Covid-19,Count,2020,61,
Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),Covid-19,"Rate per  100,000 population",2020,2.12,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2006,312,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2006,0.93,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2007,271,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2007,0.79,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2008,328,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2008,0.94,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2009,277,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2009,0.78,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2010,254,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2010,0.71,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2011,280,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2011,0.76,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Female,CTS,Count,2012,52,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2012,0.28,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Male,CTS,Count,2012,195,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2012,1.03,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2012,523,
Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2012,1.4,
