,Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
213,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2013,0.96,IPFM - Intimate partner or family member
214,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2013,11,IPFM - Intimate partner or family member
215,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2013,0.75,IPFM - Intimate partner or family member
216,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,17,IPFM - Intimate partner or family member
217,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2013,1.19,IPFM - Intimate partner or family member
218,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,Count,2014,13,
219,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2014,0.91,
220,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,Count,2014,104,
221,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2014,7.06,
222,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2014,117,
223,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2014,4.04,
224,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2014,22,IPFM - Intimate partner or family member
225,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2014,0.76,IPFM - Intimate partner or family member
226,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2014,6,IP - Intimate partner
227,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2014,0.21,IP - Intimate partner
228,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2014,12,IPFM - Intimate partner or family member
229,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2014,0.82,IPFM - Intimate partner or family member
230,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,10,IPFM - Intimate partner or family member
231,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2014,0.7,IPFM - Intimate partner or family member
232,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,64,
233,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,2.21,
234,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2015,10,IPFM - Intimate partner or family member
235,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2015,0.68,IPFM - Intimate partner or family member
236,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,10,IPFM - Intimate partner or family member
237,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2015,0.7,IPFM - Intimate partner or family member
238,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2015,11,IP - Intimate partner
239,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2015,0.38,IP - Intimate partner
240,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2015,2,IP - Intimate partner
241,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2015,0.14,IP - Intimate partner
242,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,9,IP - Intimate partner
243,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2015,0.63,IP - Intimate partner
244,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2015,20,IPFM - Intimate partner or family member
245,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2015,0.69,IPFM - Intimate partner or family member
246,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2015,16,
247,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2015,1.13,
248,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2015,48,
249,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2015,3.26,
250,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2016,79,
251,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2016,2.74,
252,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2016,20,IPFM - Intimate partner or family member
253,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2016,0.69,IPFM - Intimate partner or family member
254,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2016,2,IP - Intimate partner
255,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2016,0.14,IP - Intimate partner
256,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,8,IP - Intimate partner
257,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2016,0.57,IP - Intimate partner
258,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2016,5,IPFM - Intimate partner or family member
259,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2016,0.34,IPFM - Intimate partner or family member
260,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,15,IPFM - Intimate partner or family member
261,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2016,1.06,IPFM - Intimate partner or family member
262,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2016,10,IP - Intimate partner
263,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2016,0.35,IP - Intimate partner
264,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2016,17,
265,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2016,1.2,
266,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2016,62,
267,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2016,4.22,
268,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2017,58,
269,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2017,2.01,
270,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2017,14,IPFM - Intimate partner or family member
271,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2017,0.49,IPFM - Intimate partner or family member
272,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2017,7,IP - Intimate partner
273,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2017,0.24,IP - Intimate partner
274,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2017,2,IP - Intimate partner
275,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2017,0.14,IP - Intimate partner
276,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,5,IP - Intimate partner
277,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2017,0.35,IP - Intimate partner
278,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2017,3,IPFM - Intimate partner or family member
279,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2017,0.2,IPFM - Intimate partner or family member
280,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,11,IPFM - Intimate partner or family member
281,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2017,0.78,IPFM - Intimate partner or family member
282,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2017,13,
283,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2017,0.92,
284,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2017,45,
285,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2017,3.06,
286,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2018,23,IPFM - Intimate partner or family member
287,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2018,0.8,IPFM - Intimate partner or family member
288,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2018,7,IP - Intimate partner
289,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2018,0.24,IP - Intimate partner
290,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2018,3,IP - Intimate partner
291,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2018,0.2,IP - Intimate partner
292,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,4,IP - Intimate partner
293,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2018,0.28,IP - Intimate partner
294,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,Count,2018,15,
295,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2018,1.06,
296,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,Count,2018,51,
297,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2018,3.47,
298,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),NSO,Count,2018,66,
299,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2018,2.29,
300,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2019,17,IPFM - Intimate partner or family member
301,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2019,0.59,IPFM - Intimate partner or family member
302,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2019,5,IPFM - Intimate partner or family member
303,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2019,0.34,IPFM - Intimate partner or family member
304,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,12,IPFM - Intimate partner or family member
305,Europe,Southern Europe,Albania,ALB,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2019,0.85,IPFM - Intimate partner or family member
306,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,Count,2019,13,
307,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2019,0.92,
308,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,Count,2019,52,
309,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2019,3.55,
310,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,Count,2019,65,
311,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2019,2.26,
312,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,Covid-19,Count,2020,52,
313,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Male,Covid-19,"Rate per  100,000 population",2020,3.55,
314,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,Covid-19,Count,2020,9,
315,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Female,Covid-19,"Rate per  100,000 population",2020,0.64,
316,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),Covid-19,Count,2020,61,
317,Europe,Southern Europe,Albania,ALB,Homicide: # of victims,-,Total (all ages),Covid-19,"Rate per  100,000 population",2020,2.12,
318,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2006,312,
319,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2006,0.93,
320,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2007,271,
321,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2007,0.79,
322,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2008,328,
323,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2008,0.94,
324,Africa,Northern Africa,Algeria,DZA,Homicide: # of victims,-,Total (all ages),CTS,Count,2009,277,
